"ctdhercules"	"3773"	"tcp"	"ctdhercules"
"ctdhercules"	"3773"	"udp"	"ctdhercules"
"zicom"	"3774"	"tcp"	"ZICOM"
"zicom"	"3774"	"udp"	"ZICOM"
"ispmmgr"	"3775"	"tcp"	"ISPM Manager Port"
"ispmmgr"	"3775"	"udp"	"ISPM Manager Port"
"dvcprov-port"	"3776"	"tcp"	"Device Provisioning Port"
"dvcprov-port"	"3776"	"udp"	"Device Provisioning Port"
"jibe-eb"	"3777"	"tcp"	"Jibe EdgeBurst"
"jibe-eb"	"3777"	"udp"	"Jibe EdgeBurst"
"c-h-it-port"	"3778"	"tcp"	"Cutler-Hammer IT Port"
"c-h-it-port"	"3778"	"udp"	"Cutler-Hammer IT Port"
"cognima"	"3779"	"tcp"	"Cognima Replication"
"cognima"	"3779"	"udp"	"Cognima Replication"
"nnp"	"3780"	"tcp"	"Nuzzler Network Protocol"
"nnp"	"3780"	"udp"	"Nuzzler Network Protocol"
"abcvoice-port"	"3781"	"tcp"	"ABCvoice server port"
"abcvoice-port"	"3781"	"udp"	"ABCvoice server port"
"bim-pem"	"3783"	"tcp"	"Impact Mgr./PEM Gateway"
"bim-pem"	"3783"	"udp"	"Impact Mgr./PEM Gateway"
"bfd"	"3784"	"tcp"	"BFD"
"bfd"	"3784"	"udp"	"BFD"
"bfd-control"	"3785"	"tcp"	"BFD-Control"
"bfd-control"	"3785"	"udp"	"BFD-Control "
"upstriggervsw"	"3786"	"tcp"	"VSW Upstrigger port"
"upstriggervsw"	"3786"	"udp"	"VSW Upstrigger port"
"fintrx"	"3787"	"tcp"	"Fintrx"
"fintrx"	"3787"	"udp"	"Fintrx"
"isrp-port"	"3788"	"tcp"	"SPACEWAY Routing port"
"isrp-port"	"3788"	"udp"	"SPACEWAY Routing port"
"remotedeploy"	"3789"	"tcp"	"RemoteDeploy Administrati"
"remotedeploy"	"3789"	"udp"	"RemoteDeploy Administrati"
"quickbooksrds"	"3790"	"tcp"	"QuickBooks RDS"
"quickbooksrds"	"3790"	"udp"	"QuickBooks RDS"
"tvnetworkvideo"	"3791"	"tcp"	"TV NetworkVideo Data port"
"tvnetworkvideo"	"3791"	"udp"	"TV NetworkVideo Data port"
"sitewatch"	"3792"	"tcp"	"e-watch, Inc. SiteWatch"
"sitewatch"	"3792"	"udp"	"e-watch, Inc. Sitewatch"
"dcsoftware"	"3793"	"tcp"	"DataCore Software"
"dcsoftware"	"3793"	"udp"	"DataCore Software"
"jaus"	"3794"	"tcp"	"JAUS Robots"
"jaus"	"3794"	"udp"	"JAUS Robots"
"myblast"	"3795"	"tcp"	"myBLAST Mekentosj port"
"myblast"	"3795"	"udp"	"myBLAST Mekentosj port"
"spw-dialer"	"3796"	"tcp"	"Spaceway Dialer"
"spw-dialer"	"3796"	"udp"	"Spaceway Dialer"
"idps"	"3797"	"tcp"	"idps"
"idps"	"3797"	"udp"	"idps"
"minilock"	"3798"	"tcp"	"Minilock"
"minilock"	"3798"	"udp"	"Minilock"
"radius-dynauth"	"3799"	"tcp"	"RADIUS Dynamic Authorization"
"radius-dynauth"	"3799"	"udp"	"RADIUS Dynamic Authorization"
"pwgpsi"	"3800"	"tcp"	"Print Services Interface"
"pwgpsi"	"3800"	"udp"	"Print Services Interface"
"vhd"	"3802"	"tcp"	"VHD"
"vhd"	"3802"	"udp"	"VHD"
"soniqsync"	"3803"	"tcp"	"SoniqSync"
"soniqsync"	"3803"	"udp"	"SoniqSync"
"iqnet-port"	"3804"	"tcp"	"Harman IQNet Port"
"iqnet-port"	"3804"	"udp"	"Harman IQNet Port"
"tcpdataserver"	"3805"	"tcp"	"ThorGuard Server Port"
"tcpdataserver"	"3805"	"udp"	"ThorGuard Server Port"
"wsmlb"	"3806"	"tcp"	"Remote System Manager"
"wsmlb"	"3806"	"udp"	"Remote System Manager"
"spugna"	"3807"	"tcp"	"SpuGNA Communication Port"
"spugna"	"3807"	"udp"	"SpuGNA Communication Port"
"wlanauth"	"3810"	"tcp"	"WLAN AS server"
"wlanauth"	"3810"	"udp"	"WLAN AS server"
"amp"	"3811"	"tcp"	"AMP"
"amp"	"3811"	"udp"	"AMP"
"sos"	"3838"	"tcp"	"Scito Object Server"
"sos"	"3838"	"udp"	"Scito Object Server"
"amx-mtgman"	"3839"	"tcp"	"AMX MeetingManager"
"amx-mtgman"	"3839"	"udp"	"AMX MeetingManager"
"flirtmitmir"	"3840"	"tcp"	"www.FlirtMitMir.de"
"flirtmitmir"	"3840"	"udp"	"www.FlirtMitMir.de"
"nhci"	"3842"	"tcp"	"NHCI status port"
"nhci"	"3842"	"udp"	"NHCI status port"
"quest-agent"	"3843"	"tcp"	"Quest Common Agent"
"quest-agent"	"3843"	"udp"	"Quest Common Agent"
"rnm"	"3844"	"tcp"	"RNM"
"rnm"	"3844"	"udp"	"RNM"
"v-one-spp"	"3845"	"tcp"	"V-ONE Single Port Proxy"
"v-one-spp"	"3845"	"udp"	"V-ONE Single Port Proxy"
"an-pcp"	"3846"	"tcp"	"Astare Network PCP"
"an-pcp"	"3846"	"udp"	"Astare Network PCP"
"msfw-control"	"3847"	"tcp"	"MS Firewall Control"
"msfw-control"	"3847"	"udp"	"MS Firewall Control"
"item"	"3848"	"tcp"	"IT Environmental Monitor"
"item"	"3848"	"udp"	"IT Environmental Monitor"
"spw-dnspreload"	"3849"	"tcp"	"SPACEWAY DNS Preload"
"spw-dnspreload"	"3849"	"udp"	"SPACEWAY DNS Prelaod"
"qtms-bootstrap"	"3850"	"tcp"	"QTMS Bootstrap Protocol"
"qtms-bootstrap"	"3850"	"udp"	"QTMS Bootstrap Protocol"
"spectraport"	"3851"	"tcp"	"SpectraTalk Port"
"spectraport"	"3851"	"udp"	"SpectraTalk Port"
"sse-app-config"	"3852"	"tcp"	"SSE App Configuration"
"sse-app-config"	"3852"	"udp"	"SSE App Configuration"
"sscan"	"3853"	"tcp"	"SONY scanning protocol"
"sscan"	"3853"	"udp"	"SONY scanning protocol"
"stryker-com"	"3854"	"tcp"	"Stryker Comm Port"
"stryker-com"	"3854"	"udp"	"Stryker Comm Port"
"opentrac"	"3855"	"tcp"	"OpenTRAC"
"opentrac"	"3855"	"udp"	"OpenTRAC"
"informer"	"3856"	"tcp"	"INFORMER"
"informer"	"3856"	"udp"	"INFORMER"
"trap-port"	"3857"	"tcp"	"Trap Port"
"trap-port"	"3857"	"udp"	"Trap Port"
"trap-port-mom"	"3858"	"tcp"	"Trap Port MOM"
"trap-port-mom"	"3858"	"udp"	"Trap Port MOM"
"nav-port"	"3859"	"tcp"	"Navini Port"
"nav-port"	"3859"	"udp"	"Navini Port"
"ewlm"	"3860"	"tcp"	"eWLM "
"ewlm"	"3860"	"udp"	"eWLM "
"winshadow-hd"	"3861"	"tcp"	"winShadow Host Discovery"
"winshadow-hd"	"3861"	"udp"	"winShadow Host Discovery"
"giga-pocket"	"3862"	"tcp"	"GIGA-POCKET"
"giga-pocket"	"3862"	"udp"	"GIGA-POCKET"
"asap-tcp"	"3863"	"tcp"	"asap tcp port"
"asap-tcp"	"3863"	"udp"	"asap tcp port"
"asap-tcp-tls"	"3864"	"tcp"	"asap/tls tcp port"
"asap-tcp-tls"	"3864"	"udp"	"asap/tls tcp port"
"xpl"	"3865"	"tcp"	"xpl automation protocol"
"xpl"	"3865"	"udp"	"xpl automation protocol"
"dzdaemon"	"3866"	"tcp"	"Sun SDViz DZDAEMON Port"
"dzdaemon"	"3866"	"udp"	"Sun SDViz DZDAEMON Port"
"dzoglserver"	"3867"	"tcp"	"Sun SDViz DZOGLSERVER Port"
"dzoglserver"	"3867"	"udp"	"Sun SDViz DZOGLSERVER Port"
"diameter"	"3868"	"tcp"	"DIAMETER"
"diameter"	"3868"	"sctp"	"DIAMETER"
"ovsam-mgmt"	"3869"	"tcp"	"hp OVSAM MgmtServer Disco"
"ovsam-mgmt"	"3869"	"udp"	"hp OVSAM MgmtServer Disco"
"ovsam-d-agent"	"3870"	"tcp"	"hp OVSAM HostAgent Disco"
"ovsam-d-agent"	"3870"	"udp"	"hp OVSAM HostAgent Disco"
"avocent-adsap"	"3871"	"tcp"	"Avocent DS Authorization"
"avocent-adsap"	"3871"	"udp"	"Avocent DS Authorization"
"oem-agent"	"3872"	"tcp"	"OEM Agent"
"oem-agent"	"3872"	"udp"	"OEM Agent"
"fagordnc"	"3873"	"tcp"	"fagordnc"
"fagordnc"	"3873"	"udp"	"fagordnc"
"sixxsconfig"	"3874"	"tcp"	"SixXS Configuration"
"sixxsconfig"	"3874"	"udp"	"SixXS Configuration"
"pnbscada"	"3875"	"tcp"	"PNBSCADA"
"pnbscada"	"3875"	"udp"	"PNBSCADA"
"xmpcr-interface"	"3877"	"tcp"	"XMPCR Interface Port"
"xmpcr-interface"	"3877"	"udp"	"XMPCR Interface Port"
"fotogcad"	"3878"	"tcp"	"FotoG CAD interface"
"fotogcad"	"3878"	"udp"	"FotoG CAD interface"
"appss-lm"	"3879"	"tcp"	"appss license manager"
"appss-lm"	"3879"	"udp"	"appss license manager"
"microgrid"	"3880"	"tcp"	"microgrid"
"microgrid"	"3880"	"udp"	"microgrid"
"idac"	"3881"	"tcp"	"Data Acquisition and Control"
"idac"	"3881"	"udp"	"Data Acquisition and Control"
"vrpn"	"3883"	"tcp"	"VR Peripheral Network"
"vrpn"	"3883"	"udp"	"VR Peripheral Network"
"softrack-meter"	"3884"	"tcp"	"SofTrack Metering"
"softrack-meter"	"3884"	"udp"	"SofTrack Metering"
"topflow-ssl"	"3885"	"tcp"	"TopFlow SSL"
"topflow-ssl"	"3885"	"udp"	"TopFlow SSL"
"nei-management"	"3886"	"tcp"	"NEI management port"
"nei-management"	"3886"	"udp"	"NEI management port"
"leogic-data"	"3887"	"tcp"	"Leogic Data Transport"
"leogic-data"	"3887"	"udp"	"Leogic Data Transport"
"leogic-services"	"3888"	"tcp"	"Leogic Services"
"leogic-services"	"3888"	"udp"	"Leogic Services"
"dandv-tester"	"3889"	"tcp"	"D and V Tester Control Port"
"dandv-tester"	"3889"	"udp"	"D and V Tester Control Port"
"ndsconnect"	"3890"	"tcp"	"Niche Data Server Connect"
"ndsconnect"	"3890"	"udp"	"Niche Data Server Connect"
"rtc-pm-port"	"3891"	"tcp"	"Oracle RTC-PM port"
"rtc-pm-port"	"3891"	"udp"	"Oracle RTC-PM port"
"pcc-image-port"	"3892"	"tcp"	"PCC-image-port"
"pcc-image-port"	"3892"	"udp"	"PCC-image-port"
"cgi-starapi"	"3893"	"tcp"	"CGI StarAPI Server"
"cgi-starapi"	"3893"	"udp"	"CGI StarAPI Server"
"syam-agent"	"3894"	"tcp"	"SyAM Agent Port"
"syam-agent"	"3894"	"udp"	"SyAM Agent Port"
"syam-smc-sve"	"3895"	"tcp"	"SyAm SMC Service Port"
"syam-smc-sve"	"3895"	"udp"	"SyAM SMC Service Port"
"sdo-tls"	"3896"	"tcp"	"Simple Distributed Objects over TLS"
"sdo-tls"	"3896"	"udp"	"Simple Distributed Objects over TLS"
"sdo-ssh"	"3897"	"tcp"	"Simple Distributed Objects over SSH"
"sdo-ssh"	"3897"	"udp"	"Simple Distributed Objects over SSH"
"senip"	"3898"	"tcp"	"IAS, Inc. SmartEye NET Internet Protocol"
"senip"	"3898"	"udp"	"IAS, Inc. SmartEye NET Internet Protocol"
"itv-control"	"3899"	"tcp"	"ITV Port"
"itv-control"	"3899"	"udp"	"ITV Port"
"nimsh"	"3901"	"tcp"	"NIM Service Handler"
"nimsh"	"3901"	"udp"	"NIM Service Handler"
"nimaux"	"3902"	"tcp"	"NIMsh Auxiliary Port"
"nimaux"	"3902"	"udp"	"NIMsh Auxiliary Port"
"charsetmgr"	"3903"	"tcp"	"CharsetMGR"
"charsetmgr"	"3903"	"udp"	"CharsetMGR"
"omnilink-port"	"3904"	"tcp"	"Arnet Omnilink Port"
"omnilink-port"	"3904"	"udp"	"Arnet Omnilink Port"
"mupdate"	"3905"	"tcp"	"Mailbox Update (MUPDATE) protocol    "
"mupdate"	"3905"	"udp"	"Mailbox Update (MUPDATE) protocol"
"topovista-data"	"3906"	"tcp"	"TopoVista elevation data"
"topovista-data"	"3906"	"udp"	"TopoVista elevation data"
"imoguia-port"	"3907"	"tcp"	"Imoguia Port"
"imoguia-port"	"3907"	"udp"	"Imoguia Port"
"hppronetman"	"3908"	"tcp"	"HP Procurve NetManagement"
"hppronetman"	"3908"	"udp"	"HP Procurve NetManagement"
"surfcontrolcpa"	"3909"	"tcp"	"SurfControl CPA"
"surfcontrolcpa"	"3909"	"udp"	"SurfControl CPA"
"prnrequest"	"3910"	"tcp"	"Printer Request Port"
"prnrequest"	"3910"	"udp"	"Printer Request Port"
"prnstatus"	"3911"	"tcp"	"Printer Status Port"
"prnstatus"	"3911"	"udp"	"Printer Status Port"
"gbmt-stars"	"3912"	"tcp"	"Global Maintech Stars"
"gbmt-stars"	"3912"	"udp"	"Global Maintech Stars"
"listcrt-port"	"3913"	"tcp"	"ListCREATOR Port"
"listcrt-port"	"3913"	"udp"	"ListCREATOR Port"
"agcat"	"3915"	"tcp"	"Auto-Graphics Cataloging"
"agcat"	"3915"	"udp"	"Auto-Graphics Cataloging"
"wysdmc"	"3916"	"tcp"	"WysDM Controller"
"wysdmc"	"3916"	"udp"	"WysDM Controller"
"aftmux"	"3917"	"tcp"	"AFT multiplex port"
"aftmux"	"3917"	"udp"	"AFT multiples port"
"pktcablemmcops"	"3918"	"tcp"	"PacketCableMultimediaCOPS"
"pktcablemmcops"	"3918"	"udp"	"PacketCableMultimediaCOPS"
"hyperip"	"3919"	"tcp"	"HyperIP"
"hyperip"	"3919"	"udp"	"HyperIP"
"herodotus-net"	"3921"	"tcp"	"Herodotus Net"
"herodotus-net"	"3921"	"udp"	"Herodotus Net"
"sor-update"	"3922"	"tcp"	"Soronti Update Port"
"sor-update"	"3922"	"udp"	"Soronti Update Port"
"symb-sb-port"	"3923"	"tcp"	"Symbian Service Broker"
"symb-sb-port"	"3923"	"udp"	"Symbian Service Broker"
"mpl-gprs-port"	"3924"	"tcp"	"MPL_GPRS_PORT"
"mpl-gprs-port"	"3924"	"udp"	"MPL_GPRS_Port"
"zmp"	"3925"	"tcp"	"Zoran Media Port"
"zmp"	"3925"	"udp"	"Zoran Media Port"
"winport"	"3926"	"tcp"	"WINPort"
"winport"	"3926"	"udp"	"WINPort"
"natdataservice"	"3927"	"tcp"	"ScsTsr"
"natdataservice"	"3927"	"udp"	"ScsTsr"
"netboot-pxe"	"3928"	"tcp"	"PXE NetBoot Manager"
"netboot-pxe"	"3928"	"udp"	"PXE NetBoot Manager"
"smauth-port"	"3929"	"tcp"	"AMS Port"
"smauth-port"	"3929"	"udp"	"AMS Port"
"syam-webserver"	"3930"	"tcp"	"Syam Web Server Port"
"syam-webserver"	"3930"	"udp"	"Syam Web Server Port"
"msr-plugin-port"	"3931"	"tcp"	"MSR Plugin Port"
"msr-plugin-port"	"3931"	"udp"	"MSR Plugin Port"
"dyn-site"	"3932"	"tcp"	"Dynamic Site System"
"dyn-site"	"3932"	"udp"	"Dynamic Site System"
"plbserve-port"	"3933"	"tcp"	"PL/B App Server User Port"
"plbserve-port"	"3933"	"udp"	"PL/B App Server User Port"
"sunfm-port"	"3934"	"tcp"	"PL/B File Manager Port"
"sunfm-port"	"3934"	"udp"	"PL/B File Manager Port"
"sdp-portmapper"	"3935"	"tcp"	"SDP Port Mapper Protocol"
"sdp-portmapper"	"3935"	"udp"	"SDP Port Mapper Protocol"
"mailprox"	"3936"	"tcp"	"Mailprox"
"mailprox"	"3936"	"udp"	"Mailprox"
"dvbservdscport"	"3937"	"tcp"	"DVB Service Disc Port"
"dvbservdscport"	"3937"	"udp"	"DVB Service Disc Port"
"aamp"	"3939"	"tcp"	"Anti-virus Application Management Port"
"aamp"	"3939"	"udp"	"Anti-virus Application Management Port"
"xecp-node"	"3940"	"tcp"	"XeCP Node Service "
"xecp-node"	"3940"	"udp"	"XeCP Node Service"
"homeportal-web"	"3941"	"tcp"	"Home Portal Web Server"
"homeportal-web"	"3941"	"udp"	"Home Portal Web Server"
"srdp"	"3942"	"tcp"	"satellite distribution"
"srdp"	"3942"	"udp"	"satellite distribution"
"tig"	"3943"	"tcp"	"TetraNode Ip Gateway"
"tig"	"3943"	"udp"	"TetraNode Ip Gateway"
"sops"	"3944"	"tcp"	"S-Ops Management"
"sops"	"3944"	"udp"	"S-Ops Management"
"emcads"	"3945"	"tcp"	"EMCADS Server Port"
"emcads"	"3945"	"udp"	"EMCADS Server Port"
"mapper-nodemgr"	"3984"	"tcp"	"MAPPER network node manager"
"mapper-nodemgr"	"3984"	"udp"	"MAPPER network node manager"
"mapper-mapethd"	"3985"	"tcp"	"MAPPER TCP/IP server"
"mapper-mapethd"	"3985"	"udp"	"MAPPER TCP/IP server"
"centerline"	"3987"	"tcp"	"Centerline"
"centerline"	"3987"	"udp"	"Centerline"
"iss-mgmt-ssl"	"3995"	"tcp"	"ISS Management Svcs SSL"
"iss-mgmt-ssl"	"3995"	"udp"	"ISS Management Svcs SSL"
"terabase"	"4000"	"tcp"	"Terabase"
"terabase"	"4000"	"udp"	"Terabase"
"newoak"	"4001"	"tcp"	"NewOak"
"newoak"	"4001"	"udp"	"NewOak"
"pxc-spvr-ft"	"4002"	"tcp"	"pxc-spvr-ft"
"pxc-spvr-ft"	"4002"	"udp"	"pxc-spvr-ft"
"pxc-splr-ft"	"4003"	"tcp"	"pxc-splr-ft"
"pxc-splr-ft"	"4003"	"udp"	"pxc-splr-ft"
"pxc-roid"	"4004"	"tcp"	"pxc-roid"
"pxc-roid"	"4004"	"udp"	"pxc-roid"
"pxc-pin"	"4005"	"tcp"	"pxc-pin"
"pxc-pin"	"4005"	"udp"	"pxc-pin"
"pxc-spvr"	"4006"	"tcp"	"pxc-spvr"
"pxc-spvr"	"4006"	"udp"	"pxc-spvr"
"pxc-splr"	"4007"	"tcp"	"pxc-splr"
"pxc-splr"	"4007"	"udp"	"pxc-splr"
"netcheque"	"4008"	"tcp"	"NetCheque accounting "
"netcheque"	"4008"	"udp"	"NetCheque accounting "
"chimera-hwm"	"4009"	"tcp"	"Chimera HWM"
"chimera-hwm"	"4009"	"udp"	"Chimera HWM"
"samsung-unidex"	"4010"	"tcp"	"Samsung Unidex"
"samsung-unidex"	"4010"	"udp"	"Samsung Unidex"
"altserviceboot"	"4011"	"tcp"	"Alternate Service Boot"
"altserviceboot"	"4011"	"udp"	"Alternate Service Boot"
"pda-gate"	"4012"	"tcp"	"PDA Gate"
"pda-gate"	"4012"	"udp"	"PDA Gate"
"acl-manager"	"4013"	"tcp"	"ACL Manager"
"acl-manager"	"4013"	"udp"	"ACL Manager"
"taiclock"	"4014"	"tcp"	"TAICLOCK"
"taiclock"	"4014"	"udp"	"TAICLOCK"
"trap"	"4020"	"tcp"	"TRAP Port"
"trap"	"4020"	"udp"	"TRAP Port"
"nexus-portal"	"4021"	"tcp"	"Nexus Portal"
"nexus-portal"	"4021"	"udp"	"Nexus Portal"
"dnox"	"4022"	"tcp"	"DNOX"
"dnox"	"4022"	"udp"	"DNOX"
"esnm-zoning"	"4023"	"tcp"	"ESNM Zoning Port"
"esnm-zoning"	"4023"	"udp"	"ESNM Zoning Port"
"partimage"	"4025"	"tcp"	"Partition Image Port"
"partimage"	"4025"	"udp"	"Partition Image Port"
"as-debug"	"4026"	"tcp"	"Graphical Debug Server"
"as-debug"	"4026"	"udp"	"Graphical Debug Server"
"bxp"	"4027"	"tcp"	"bitxpress"
"bxp"	"4027"	"udp"	"bitxpress"
"dtserver-port"	"4028"	"tcp"	"DTServer Port"
"dtserver-port"	"4028"	"udp"	"DTServer Port"
"ip-qsig"	"4029"	"tcp"	"IP Q signaling protocol"
"ip-qsig"	"4029"	"udp"	"IP Q signaling protocol"
"jdmn-port"	"4030"	"tcp"	"Accell/JSP Daemon Port"
"jdmn-port"	"4030"	"udp"	"Accell/JSP Daemon Port"
"suucp"	"4031"	"tcp"	"UUCP over SSL"
"suucp"	"4031"	"udp"	"UUCP over SSL"
"vrts-auth-port"	"4032"	"tcp"	"VERITAS Authorization Service"
"vrts-auth-port"	"4032"	"udp"	"VERITAS Authorization Service"
"sanavigator"	"4033"	"tcp"	"SANavigator Peer Port"
"sanavigator"	"4033"	"udp"	"SANavigator Peer Port"
"ubxd"	"4034"	"tcp"	"Ubiquinox Daemon "
"ubxd"	"4034"	"udp"	"Ubiquinox Daemon"
"wap-push-http"	"4035"	"tcp"	"WAP Push OTA-HTTP port"
"wap-push-http"	"4035"	"udp"	"WAP Push OTA-HTTP port"
"wap-push-https"	"4036"	"tcp"	"WAP Push OTA-HTTP secure"
"wap-push-https"	"4036"	"udp"	"WAP Push OTA-HTTP secure"
"yo-main"	"4040"	"tcp"	"Yo.net main service"
"yo-main"	"4040"	"udp"	"Yo.net main service"
"houston"	"4041"	"tcp"	"Rocketeer-Houston"
"houston"	"4041"	"udp"	"Rocketeer-Houston"
"ldxp"	"4042"	"tcp"	"LDXP"
"ldxp"	"4042"	"udp"	"LDXP"
"bre"	"4096"	"tcp"	"BRE (Bridge Relay Element)"
"bre"	"4096"	"udp"	"BRE (Bridge Relay Element)"
"patrolview"	"4097"	"tcp"	"Patrol View"
"patrolview"	"4097"	"udp"	"Patrol View"
"drmsfsd"	"4098"	"tcp"	"drmsfsd"
"drmsfsd"	"4098"	"udp"	"drmsfsd"
"dpcp"	"4099"	"tcp"	"DPCP"
"dpcp"	"4099"	"udp"	"DPCP"
"igo-incognito"	"4100"	"tcp"	"IGo Incognito Data Port"
"igo-incognito"	"4100"	"udp"	"IGo Incognito Data Port"
"jomamqmonitor"	"4114"	"tcp"	"JomaMQMonitor"
"jomamqmonitor"	"4114"	"udp"	"JomaMQMonitor"
"nifty-hmi"	"4134"	"tcp"	"NIFTY-Serve HMI protocol"
"nifty-hmi"	"4134"	"udp"	"NIFTY-Serve HMI protocol"
"nettest"	"4138"	"tcp"	"nettest"
"nettest"	"4138"	"udp"	"nettest"
"oirtgsvc"	"4141"	"tcp"	"Workflow Server"
"oirtgsvc"	"4141"	"udp"	"Workflow Server"
"oidocsvc"	"4142"	"tcp"	"Document Server"
"oidocsvc"	"4142"	"udp"	"Document Server"
"oidsr"	"4143"	"tcp"	"Document Replication"
"oidsr"	"4143"	"udp"	"Document Replication"
"vvr-control"	"4145"	"tcp"	"VVR Control"
"vvr-control"	"4145"	"udp"	"VVR Control"
"atlinks"	"4154"	"tcp"	"atlinks device discovery"
"atlinks"	"4154"	"udp"	"atlinks device discovery"
"jini-discovery"	"4160"	"tcp"	"Jini Discovery"
"jini-discovery"	"4160"	"udp"	"Jini Discovery"
"eims-admin"	"4199"	"tcp"	"EIMS ADMIN"
"eims-admin"	"4199"	"udp"	"EIMS ADMIN"
"vrml-multi-use"	"4200"	"\N"	"-4299  VRML Multi User Systems"
"corelccam"	"4300"	"tcp"	"Corel CCam"
"corelccam"	"4300"	"udp"	"Corel CCam"
"rwhois"	"4321"	"tcp"	"Remote Who Is"
"rwhois"	"4321"	"udp"	"Remote Who Is"
"unicall"	"4343"	"tcp"	"UNICALL"
"unicall"	"4343"	"udp"	"UNICALL"
"vinainstall"	"4344"	"tcp"	"VinaInstall"
"vinainstall"	"4344"	"udp"	"VinaInstall"
"elanlm"	"4346"	"tcp"	"ELAN LM"
"elanlm"	"4346"	"udp"	"ELAN LM"
"lansurveyor"	"4347"	"tcp"	"LAN Surveyor"
"lansurveyor"	"4347"	"udp"	"LAN Surveyor"
"itose"	"4348"	"tcp"	"ITOSE"
"itose"	"4348"	"udp"	"ITOSE"
"fsportmap"	"4349"	"tcp"	"File System Port Map"
"fsportmap"	"4349"	"udp"	"File System Port Map"
"net-device"	"4350"	"tcp"	"Net Device"
"net-device"	"4350"	"udp"	"Net Device"
"plcy-net-svcs"	"4351"	"tcp"	"PLCY Net Services"
"plcy-net-svcs"	"4351"	"udp"	"PLCY Net Services"
"qsnet-trans"	"4354"	"tcp"	"QSNet Transmitter"
"qsnet-trans"	"4354"	"udp"	"QSNet Transmitter"
"qsnet-workst"	"4355"	"tcp"	"QSNet Workstation"
"qsnet-workst"	"4355"	"udp"	"QSNet Workstation"
"qsnet-assist"	"4356"	"tcp"	"QSNet Assistant"
"qsnet-assist"	"4356"	"udp"	"QSNet Assistant"
"qsnet-cond"	"4357"	"tcp"	"QSNet Conductor"
"qsnet-cond"	"4357"	"udp"	"QSNet Conductor"
"qsnet-nucl"	"4358"	"tcp"	"QSNet Nucleus"
"qsnet-nucl"	"4358"	"udp"	"QSNet Nucleus"
"saris"	"4442"	"tcp"	"Saris"
"saris"	"4442"	"udp"	"Saris"
"pharos"	"4443"	"tcp"	"Pharos"
"pharos"	"4443"	"udp"	"Pharos"
"nv-video"	"4444"	"tcp"	"NV Video default"
"nv-video"	"4444"	"udp"	"NV Video default"
"upnotifyp"	"4445"	"tcp"	"UPNOTIFYP"
"upnotifyp"	"4445"	"udp"	"UPNOTIFYP"
"asc-slmd"	"4448"	"tcp"	"ASC Licence Manager"
"asc-slmd"	"4448"	"udp"	"ASC Licence Manager"
"privatewire"	"4449"	"tcp"	"PrivateWire"
"privatewire"	"4449"	"udp"	"PrivateWire"
"camp"	"4450"	"tcp"	"Camp"
"camp"	"4450"	"udp"	"Camp"
"ctisystemmsg"	"4451"	"tcp"	"CTI System Msg"
"ctisystemmsg"	"4451"	"udp"	"CTI System Msg"
"ctiprogramload"	"4452"	"tcp"	"CTI Program Load"
"ctiprogramload"	"4452"	"udp"	"CTI Program Load"
"nssalertmgr"	"4453"	"tcp"	"NSS Alert Manager"
"nssalertmgr"	"4453"	"udp"	"NSS Alert Manager"
"nssagentmgr"	"4454"	"tcp"	"NSS Agent Manager"
"nssagentmgr"	"4454"	"udp"	"NSS Agent Manager"
"prchat-user"	"4455"	"tcp"	"PR Chat User"
"prchat-user"	"4455"	"udp"	"PR Chat User"
"prchat-server"	"4456"	"tcp"	"PR Chat Server"
"prchat-server"	"4456"	"udp"	"PR Chat Server"
"prRegister"	"4457"	"tcp"	"PR Register"
"prRegister"	"4457"	"udp"	"PR Register"
"ipsec-msft"	"4500"	"tcp"	"Microsoft IPsec NAT-T"
"ipsec-msft"	"4500"	"udp"	"Microsoft IPsec NAT-T"
"worldscores"	"4545"	"tcp"	"WorldScores"
"worldscores"	"4545"	"udp"	"WorldScores"
"sf-lm"	"4546"	"tcp"	"SF License Manager (Sentinel)"
"sf-lm"	"4546"	"udp"	"SF License Manager (Sentinel)"
"lanner-lm"	"4547"	"tcp"	"Lanner License Manager"
"lanner-lm"	"4547"	"udp"	"Lanner License Manager"
"rsip"	"4555"	"tcp"	"RSIP Port"
"rsip"	"4555"	"udp"	"RSIP Port"
"hylafax"	"4559"	"tcp"	"HylaFAX"
"hylafax"	"4559"	"udp"	"HylaFAX"
"tram"	"4567"	"tcp"	"TRAM"
"tram"	"4567"	"udp"	"TRAM"
"bmc-reporting"	"4568"	"tcp"	"BMC Reporting "
"bmc-reporting"	"4568"	"udp"	"BMC Reporting "
"smaclmgr"	"4660"	"tcp"	"smaclmgr"
"smaclmgr"	"4660"	"udp"	"smaclmgr"
"rfa"	"4672"	"tcp"	"remote file access server"
"rfa"	"4672"	"udp"	"remote file access server"
"snap"	"4752"	"tcp"	"Simple Network Audio Protocol"
"snap"	"4752"	"udp"	"Simple Network Audio Protocol"
"iims"	"4800"	"tcp"	"Icona Instant Messenging System"
"iims"	"4800"	"udp"	"Icona Instant Messenging System"
"iwec"	"4801"	"tcp"	"Icona Web Embedded Chat"
"iwec"	"4801"	"udp"	"Icona Web Embedded Chat"
"ilss"	"4802"	"tcp"	"Icona License System Server"
"ilss"	"4802"	"udp"	"Icona License System Server"
"htcp"	"4827"	"tcp"	"HTCP"
